"","SUBTRANSECTO","CONTEO","ALTITUD","DEG","CHIL","RH_C","HI","DP","BULB","BARO","ALT","SPD","TC","TS","LHC","LONG_COLA","LONG_TOTAL","PESO","TEMP_ASF","TEMP_SUELO","CARROS_TUX","CARROS_OAX","TOTAL_CARROS","AÑO","SEMANA","DIA","DIAYEAR","TRANSECTO","RECORRIDO","VIVO","MUERTO","CAÑADA","ESCURRIMIENTOS","ALTITUD_MEAN","DIST_ELECTRICOS_MEAN","DIST_PENDIENTE_MEAN","DIST_RIOS_MEAN","DIST_AGRICOLA_MEAN","DIST_URBANIZACION_MEAN","NDWI_AGUA_MEAN","NDMI_HUMEDAD_MEAN","NDVI_VEGETACION_MEAN","LST_TEMPERATURA_MEAN"
"CARROS_TUX",0.1775771759282,0.178581204437514,0.240030165767356,-0.066240125128043,-0.0432981927710843,-0.111361957785482,-0.103085055517642,-0.142964675535416,-0.176072284606775,0.0210764034498319,-0.105382017249159,-0.25649719333505,0.117044978635385,0,0.0733910477270931,-0.0319909695220662,0.0500564581933507,-0.216646742996951,0.015801358874967,-0.0771546912002774,1,0.362951807228916,0.41309266773128,0.279475479823093,-0.0745770952079072,-0.00189469637980031,0.0659857856349401,0.214641326567419,0.0234051402299773,-0.0850577547287675,-0.0701404214049177,0.0757445354655853,0.352382126733465,0.0601956528570171,0.309255166552925,0.236267937463792,-0.036869837374923,0.0995066054317544,0.0872836966426748,0.121143751374747,-0.127915762321161,-0.0857788053212493,-0.250564405017334
"CARROS_OAX",-0.126410870999736,0.265896350854971,-0.0474040766249009,0.0387655277737979,0.0832078313253012,0.164785599696084,0.130925544964012,0.150489132142543,0.133935327606863,0.325555160430439,-0.396311657726303,-0.203766492796273,-0.120933516131577,-0.130598428519494,0.228453158822285,0.239744089241837,0.366955238635466,0.0266994225524412,-0.0376222830356357,0.0466691790674848,0.362951807228916,1,0.689240225212845,0.437439881462233,0.248189365234917,-0.231910836887558,0.0887395048194022,-0.0665732456733172,-0.0788979727107298,-0.194417725094326,0.210421264214753,0.160957137864369,-0.121511078183954,-0.347629895249274,-0.104589946839067,-0.292701362017246,-0.207675002356709,-0.105337070593771,-0.163280708374659,0.0669676638034315,-0.169300273660361,-0.0993228272140782,0.103085055517642
"TOTAL_CARROS",-0.421052631578947,0.524286415368277,-0.273684210526316,0.0789770646298971,0.132430436285438,-0.171428571428571,0.189473684210526,-0.0451127819548872,0.16390977443609,0.315156095999304,-0.44001507436657,0.0316146230876137,-0.0722723959190861,-0.106054915360148,0.0744640895081887,0.154193316658371,0.247461469173678,0.00609813491338577,0.129323308270677,0.0699511143864803,0.41309266773128,0.689240225212845,1,0.109277713888808,0.390233629458284,0.0416519677220954,0.318312465638765,-0.352496346962651,-0.385517121712527,0.376401014505895,-0.190237946242268,0.0756875632608596,-0.0364259046296028,-0.285714285714286,-0.0360902255639098,-0.0992481203007519,0.0150375939849624,-0.140602723531304,-0.231578947368421,-0.0421052631578947,-0.0210526315789474,0.0135338345864662,0.105263157894737
"AÑO",0.157845586728279,0.255018245614313,-0.0364259046296028,0.157904960658055,0.15796440163914,0.473536760184836,0.133561650308544,0.35211707808616,0.206413459567749,0.303663385880875,-0.303663385880875,0.230958022012213,0.313740254790773,0.412982204797991,0.012146535435235,0.036439606305705,0.0607326771761751,-0.3200524247144,0.424968887345366,0.376542598492285,0.279475479823093,0.437439881462233,0.109277713888808,1,-0.349381760266607,-0.415807657621024,-0.318213380043948,0.197567002299589,0.292398233712888,-0.215686274509804,0.404226041727222,0.275009549108463,0.176470588235294,-0.133561650308544,-0.0364259046296028,0.30354920524669,-0.0121419682098676,-0.125445732216541,-0.0364259046296028,-0.109277713888808,-0.182129523148014,0.060709841049338,-0.0364259046296028
"SEMANA",-0.591360202341302,0.303777148024289,-0.538474330587202,0.42484932403159,0.471519698733865,-0.0472767641438168,0.480780652310001,0.433503888166185,0.526454814279452,0.363125931672284,-0.465731051438404,0.241464108926413,-0.0877895336526665,0.21082145701945,-0.378356379137567,-0.262124016902509,-0.200400624543203,-0.125511320286584,0.212344788103584,0.402404454082752,-0.0745770952079072,0.248189365234917,0.390233629458284,-0.349381760266607,1,0.711043408894909,0.870300049094289,-0.562684239665922,-0.380706355519685,0.051760260780238,-0.106706511203218,-0.0403312702735776,-0.245861238706131,-0.532865222976918,-0.504819684925501,-0.350168575099118,0.289269692473184,-0.43752968407919,-0.543282137110302,0.0657066891490335,0.218755196801051,-0.0713157967593169,0.359784188145318
"DIA",-0.482405517072268,0.221885643609776,-0.414247751708839,0.532588137092654,0.55552497855745,-0.113596275605715,0.517999016762059,0.434695081317868,0.47786166604804,0.172731287705726,-0.240157097380329,0.312363592313474,0.153024419323128,0.409858011617533,-0.550770377903783,-0.479556601393528,-0.526527390155611,-0.231482856256626,0.319584188704077,0.485996145014136,-0.00189469637980031,-0.231910836887558,0.0416519677220954,-0.415807657621024,0.711043408894909,1,0.80801550259764,-0.469409505542897,-0.147417477391375,0.0244592739777073,-0.100848170136009,-0.304936203835211,0.0122296369888536,-0.276417603973906,-0.361236156426173,-0.18705520049741,0.324128039728306,-0.322748019442495,-0.430908538797677,0.0734589248916955,0.332458433272725,-0.0121169360646096,0.293835699566782
"DIAYEAR",-0.441090130956575,0.239166858572455,-0.454732093769665,0.300615159768487,0.350786504093791,0.0545678512523598,0.328164994337108,0.319828239284664,0.386522279704215,0.21721625037496,-0.377948693933395,0.218517993005615,0.0544415279543669,0.26611833815571,-0.5261713010828,-0.41623637506406,-0.365438857524366,-0.234348877638543,0.186440158445562,0.317674027598982,0.0659857856349401,0.0887395048194022,0.318312465638765,-0.318213380043948,0.870300049094289,0.80801550259764,1,-0.416201319034447,-0.25133341469445,0.134628737710901,-0.151387774316078,-0.20980373457786,-0.159106690021974,-0.35241737267149,-0.362269901369833,-0.110651476150618,0.32589133386826,-0.326518062295383,-0.388038053350114,0.058357285367107,0.233429141468428,-0.00985252869834273,0.234187028291377
"TRANSECTO",0.983319527535726,-0.430799894336968,0.784514646385423,-0.66356964147984,-0.67300194907681,0.31197073657432,-0.68052440086065,-0.445781714271639,-0.579592691968958,-0.774483299133531,0.719408931195146,-0.356722062997515,0.0588777374675312,-0.3736642880264,0.402731315549436,0.226034385080453,0.247452194834269,0.226745276105143,-0.380787810818656,-0.423001742637869,0.214641326567419,-0.0665732456733172,-0.352496346962651,0.197567002299589,-0.562684239665922,-0.469409505542897,-0.416201319034447,1,0.563917336087353,-0.185219064655865,-0.122188442792678,-0.192428709949803,-0.123479376437243,0.812806110241428,0.761575621637312,0.149103660862727,-0.44654634842991,0.836597292350961,0.896151233492901,0.346379273696488,-0.48707195881824,-0.382317079135197,-0.805924402816994
"RECORRIDO",0.531123392731152,-0.51062004432794,0.250472963617532,-0.0486794671052327,-0.067572904857515,0.412676840659006,-0.0995856361370911,0.0905323964882646,-0.0286685922212838,-0.369435645705603,0.342265710577101,-0.209970327527409,0.471368135297026,0.143019519634753,0.0611323540391294,-0.0233963330273211,-0.0407549026927529,-0.026770069418654,0.055073874530361,0.115472224296133,0.0234051402299773,-0.0788979727107298,-0.385517121712527,0.292398233712888,-0.380706355519685,-0.147417477391375,-0.25133341469445,0.563917336087353,1,-0.231481935022703,0.0301397200585569,-0.23732798767871,-0.194932155808592,0.48585719448702,0.309319021334904,0.199925708911584,-0.460960785452747,0.428698791783572,0.42776557340705,0.244437470518315,-0.491892687586238,-0.337987613556188,-0.465487405277161
"VIVO",-0.206413459567749,0.0765054736842939,-0.182129523148014,-0.12146535435235,-0.121511078183954,-0.279265268826955,-0.133561650308544,-0.35211707808616,-0.0364259046296028,-0.0728792126114101,0.0728792126114101,0.376826246440978,0.163144932491202,0.0850257480466451,-0.0607326771761751,0.109318818917115,0.0607326771761751,0.147716503714338,0.279265268826955,-0.036439606305705,-0.0850577547287675,-0.194417725094326,0.376401014505895,-0.215686274509804,0.051760260780238,0.0244592739777073,0.134628737710901,-0.185219064655865,-0.231481935022703,1,-0.727606875108999,-0.275009549108463,0.215686274509804,0.109277713888808,0.0364259046296028,0.182129523148014,0.133561650308544,0.0250891464433083,0.0121419682098676,-0.133561650308544,0.0364259046296028,0.109277713888808,-0.0121419682098676
"MUERTO",-0.110137758350787,0.231322775888054,-0.150187852296528,0.22035837377304,0.220441324415456,0.130162805323657,0.27033813413375,0.370463368998102,0.150187852296528,0.340553850376516,-0.340553850376516,-0.0400953397827403,-0.0827893894086755,0.150244345754345,-0.270439822357821,-0.350570140093472,-0.33053756065956,-0.406033831640774,-0.0500626174321759,0.11017918688652,-0.0701404214049177,0.210421264214753,-0.190237946242268,0.404226041727222,-0.106706511203218,-0.100848170136009,-0.151387774316078,-0.122188442792678,0.0301397200585569,-0.727606875108999,1,0.377964473009227,-0.0808452083454443,-0.31038822807949,-0.29036318110662,-0.0300375704593055,0.150187852296528,-0.310335602527049,-0.29036318110662,-0.0100125234864352,0.130162805323657,0.0500626174321759,0.230288040188009
"CAÑADA",-0.170297017336934,0.38748180139305,-0.227062689782579,0.075716033287543,0.0662764685323871,-0.0378437816304298,0.0378437816304298,0.132453235706504,-0.0189218908152149,0.454296199725258,-0.492154216369029,-0.0663014361236033,-0.2738001694628,-0.0378580166437715,0.00946450416094287,-0.179825579057915,-0.104109545770372,-0.364482612600053,0.0946094540760746,0.0189290083218857,0.0757445354655853,0.160957137864369,0.0756875632608596,0.275009549108463,-0.0403312702735776,-0.304936203835211,-0.20980373457786,-0.192428709949803,-0.23732798767871,-0.275009549108463,0.377964473009227,1,0.030556616567607,-0.397359707119513,-0.227062689782579,0.302750253043439,0.302750253043439,-0.342112844689983,-0.264906471413009,-0.132453235706504,-0.0189218908152149,0.0567656724456447,0.151375126521719
